date,hour,day_of_week,is_weekend,is_holiday,is_closed_day,semester_type,event_nearby,available_spots,temperature_C,rain_mm,wind_speed_kmh,humidity_percent
2022-01-04,21,1,0,0,1,Break,0,8,16.0,0.0,16.6,72.0
2022-01-04,22,1,0,0,1,Break,0,8,16.0,0.0,11.2,72.0
2022-01-05,7,2,0,0,1,Break,0,8,17.0,0.0,7.6,68.0
2022-01-05,8,2,0,0,1,Break,0,8,18.0,0.0,5.4,68.0
2022-01-05,9,2,0,0,1,Break,0,8,19.0,0.0,7.6,64.0
2022-01-05,10,2,0,0,1,Break,0,8,18.0,0.0,14.8,73.0
2022-01-05,11,2,0,0,1,Break,0,8,18.0,0.0,14.8,73.0
2022-01-05,12,2,0,0,1,Break,0,8,18.0,0.0,7.6,68.0
2022-01-05,13,2,0,0,1,Break,0,8,18.0,0.0,7.6,68.0
2022-01-05,14,2,0,0,1,Break,0,8,18.0,0.0,3.6,73.0
2022-01-05,15,2,0,0,1,Break,0,8,18.0,0.0,3.6,73.0
2022-01-05,16,2,0,0,1,Break,0,8,17.0,0.0,3.6,72.0
2022-01-05,17,2,0,0,1,Break,0,8,17.0,0.0,5.4,77.0
2022-01-05,18,2,0,0,1,Break,0,8,17.0,0.0,3.6,77.0
2022-01-05,19,2,0,0,1,Break,0,8,17.0,0.0,1.8,77.0
2022-01-05,20,2,0,0,1,Break,0,8,17.0,0.0,5.4,77.0
2022-01-05,21,2,0,0,1,Break,0,8,17.0,0.0,5.4,77.0
2022-01-05,22,2,0,0,1,Break,0,8,17.0,0.0,5.4,77.0
2022-01-06,7,3,0,0,1,Break,0,8,18.0,0.0,3.6,56.0
2022-01-06,8,3,0,0,1,Break,0,8,19.0,0.0,5.4,56.0
2022-01-06,9,3,0,0,1,Break,0,8,20.0,0.0,5.4,49.0
2022-01-06,10,3,0,0,1,Break,0,8,20.0,0.0,13.0,56.0
2022-01-06,11,3,0,0,1,Break,0,8,21.0,0.0,13.0,56.0
2022-01-06,12,3,0,0,1,Break,0,8,21.0,0.0,14.8,49.0
2022-01-06,13,3,0,0,1,Break,0,8,19.9,0.0,9.3,57.0
2022-01-06,14,3,0,0,1,Break,0,8,21.0,0.0,9.4,46.0
2022-01-06,15,3,0,0,1,Break,0,8,20.0,0.0,9.4,43.0
2022-01-06,16,3,0,0,1,Break,0,8,18.0,0.0,5.4,52.0
2022-01-06,17,3,0,0,1,Break,0,8,18.0,0.0,5.4,49.0
2022-01-06,18,3,0,0,1,Break,0,8,18.0,0.0,5.4,49.0
2022-01-06,19,3,0,0,1,Break,0,8,17.0,0.0,5.4,52.0
2022-01-06,20,3,0,0,1,Break,0,8,17.0,0.0,3.6,52.0
2022-01-06,21,3,0,0,1,Break,0,8,16.0,0.0,3.6,55.0
2022-01-06,22,3,0,0,1,Break,0,8,16.0,0.0,1.8,59.0
2022-01-07,7,4,0,0,1,Break,0,8,17.0,0.0,9.4,52.0
2022-01-07,8,4,0,0,1,Break,0,8,21.0,0.0,1.8,53.0
2022-01-07,9,4,0,0,1,Break,0,8,20.0,0.0,7.6,60.0
2022-01-07,10,4,0,0,1,Break,0,8,20.0,0.0,5.4,53.0
2022-01-07,11,4,0,0,1,Break,0,8,20.0,0.0,7.6,60.0
2022-01-07,12,4,0,0,1,Break,0,8,20.0,0.0,13.0,60.0
2022-01-07,13,4,0,0,1,Break,0,8,20.0,0.0,9.4,53.0
2022-01-07,14,4,0,0,1,Break,0,8,20.0,0.0,7.6,53.0
2022-01-07,15,4,0,0,1,Break,0,8,19.0,0.0,3.6,52.0
2022-01-07,16,4,0,0,1,Break,0,8,18.0,0.0,3.6,56.0
2022-01-07,17,4,0,0,1,Break,0,8,17.0,0.0,7.6,63.0
2022-01-07,18,4,0,0,1,Break,0,8,17.0,0.0,7.6,63.0
2022-01-07,19,4,0,0,1,Break,0,8,16.0,0.0,7.6,68.0
2022-01-07,20,4,0,0,1,Break,0,8,16.0,0.0,7.6,68.0
2022-01-07,21,4,0,0,1,Break,0,8,15.0,0.0,9.4,63.0
2022-01-07,22,4,0,0,1,Break,0,8,15.0,0.0,5.4,55.0
2022-01-08,7,5,1,0,1,Break,0,8,16.0,0.0,5.4,48.0
2022-01-08,8,5,1,0,1,Break,0,8,19.0,0.0,3.6,49.0
2022-01-08,9,5,1,0,1,Break,0,8,19.0,0.0,5.4,49.0
2022-01-08,10,5,1,0,1,Break,0,8,19.0,0.0,7.6,52.0
2022-01-08,11,5,1,0,1,Break,0,8,19.0,0.0,5.4,52.0
2022-01-08,12,5,1,0,1,Break,0,8,19.0,0.0,11.2,60.0
2022-01-08,13,5,1,0,1,Break,0,8,19.0,0.0,9.4,64.0
2022-01-08,14,5,1,0,1,Break,0,8,19.0,0.0,7.6,64.0
2022-01-08,15,5,1,0,1,Break,0,8,18.0,0.0,1.8,64.0
2022-01-08,16,5,1,0,1,Break,0,8,17.0,0.0,3.6,59.0
2022-01-08,17,5,1,0,1,Break,0,8,16.0,0.0,1.8,52.0
2022-01-08,18,5,1,0,1,Break,0,8,16.0,0.0,5.4,48.0
2022-01-08,19,5,1,0,1,Break,0,8,16.0,0.0,7.6,45.0
2022-01-08,20,5,1,0,1,Break,0,8,16.0,0.0,5.4,42.0
2022-01-08,21,5,1,0,1,Break,0,8,15.0,0.0,5.4,45.0
2022-01-08,22,5,1,0,1,Break,0,8,17.0,0.0,7.6,52.0
2022-01-09,7,6,0,0,1,Break,0,8,18.0,0.0,3.6,42.0
2022-01-09,8,6,0,0,1,Break,0,8,20.0,0.0,3.6,40.0
2022-01-09,9,6,0,0,1,Break,0,8,21.0,0.0,3.6,40.0
2022-01-09,10,6,0,0,1,Break,0,8,23.0,0.0,35.3,31.0
2022-01-09,11,6,0,0,1,Break,0,8,22.0,0.0,27.7,47.0
2022-01-09,12,6,0,0,1,Break,0,8,22.0,0.0,29.5,41.0
2022-01-09,13,6,0,0,1,Break,0,8,21.0,0.0,33.5,53.0
2022-01-09,14,6,0,0,1,Break,0,8,20.0,0.0,42.5,60.0
2022-01-09,15,6,0,0,1,Break,0,8,18.0,0.0,44.6,68.0
2022-01-09,16,6,0,0,1,Break,0,8,18.0,0.0,44.6,64.0
2022-01-09,17,6,0,0,1,Break,0,8,17.0,0.0,29.5,59.0
2022-01-09,18,6,0,0,1,Break,0,8,17.0,0.0,42.5,59.0
2022-01-09,19,6,0,0,1,Break,0,8,16.0,0.0,27.7,55.0
2022-01-09,20,6,0,0,1,Break,0,8,16.0,0.0,25.9,52.0
2022-01-09,21,6,0,0,1,Break,0,8,16.0,0.0,22.3,52.0
2022-01-09,22,6,0,0,1,Break,0,8,16.0,0.0,29.5,48.0
2022-01-10,7,0,0,0,1,Break,0,8,16.0,0.0,37.1,45.0
2022-01-10,8,0,0,0,1,Break,0,8,17.0,0.0,33.5,42.0
2022-01-10,9,0,0,0,1,Break,0,8,17.0,0.0,37.1,42.0
2022-01-10,10,0,0,0,1,Break,0,8,18.0,0.0,27.7,40.0
2022-01-10,11,0,0,0,1,Break,0,8,18.0,0.0,35.3,42.0
2022-01-10,12,0,0,0,1,Break,0,8,18.0,0.0,29.5,42.0
2022-01-10,13,0,0,0,1,Break,0,8,17.0,0.0,37.1,52.0
2022-01-10,14,0,0,0,1,Break,0,8,17.0,0.0,37.1,52.0
2022-01-10,15,0,0,0,1,Break,0,8,16.0,0.0,20.5,48.0
2022-01-10,16,0,0,0,1,Break,0,8,16.0,0.0,20.5,48.0
2022-01-10,17,0,0,0,1,Break,0,8,16.0,0.0,14.8,45.0
2022-01-10,18,0,0,0,1,Break,0,8,16.0,0.0,13.0,48.0
2022-01-10,19,0,0,0,1,Break,0,8,14.0,0.0,9.4,51.0
2022-01-10,20,0,0,0,1,Break,0,8,14.0,0.0,16.6,55.0
2022-01-10,21,0,0,0,1,Break,0,8,14.0,0.0,16.6,55.0
2022-01-10,22,0,0,0,1,Break,0,8,16.0,0.0,16.6,45.0
2022-01-11,7,1,0,0,1,Break,0,8,17.0,0.0,16.6,45.0
2022-01-11,8,1,0,0,1,Break,0,8,19.0,0.0,20.5,40.0
2022-01-11,9,1,0,0,1,Break,0,8,19.0,0.0,24.1,40.0
2022-01-11,10,1,0,0,1,Break,0,8,19.0,0.0,20.5,40.0
2022-01-11,11,1,0,0,1,Break,0,8,19.0,0.0,22.3,46.0
2022-01-11,12,1,0,0,1,Break,0,8,19.0,0.0,20.5,43.0
2022-01-11,13,1,0,0,1,Break,0,8,19.0,0.0,24.1,46.0
2022-01-11,14,1,0,0,1,Break,0,8,18.0,0.0,20.5,49.0
2022-01-11,15,1,0,0,1,Break,0,8,18.0,0.0,20.5,49.0
2022-01-11,16,1,0,0,1,Break,0,8,17.0,0.0,14.8,52.0
2022-01-11,17,1,0,0,1,Break,0,8,16.0,0.0,7.6,55.0
2022-01-11,18,1,0,0,1,Break,0,8,16.0,0.0,11.2,52.0
2022-01-11,19,1,0,0,1,Break,0,8,15.0,0.0,9.4,48.0
2022-01-11,20,1,0,0,1,Break,0,8,14.0,0.0,9.4,48.0
2022-01-11,21,1,0,0,1,Break,0,8,14.0,0.0,9.4,44.0
2022-01-11,22,1,0,0,1,Break,0,8,14.0,0.0,11.2,41.0
2022-01-12,7,2,0,0,1,Break,0,8,18.0,0.0,9.4,28.0
2022-01-12,8,2,0,0,1,Break,0,8,20.0,0.0,9.4,28.0
2022-01-12,9,2,0,0,1,Break,0,8,20.0,0.0,22.3,30.0
2022-01-12,10,2,0,0,1,Break,0,8,21.0,0.0,25.9,33.0
2022-01-12,11,2,0,0,1,Break,0,8,21.0,0.0,29.5,33.0
2022-01-12,12,2,0,0,1,Break,0,8,20.0,0.0,31.7,33.0
2022-01-12,13,2,0,0,1,Break,0,8,21.0,0.0,33.5,33.0
2022-01-12,14,2,0,0,1,Break,0,8,20.0,0.0,31.7,33.0
2022-01-12,15,2,0,0,1,Break,0,8,19.0,0.0,25.9,37.0
2022-01-12,16,2,0,0,1,Break,0,8,18.0,0.0,20.5,34.0
2022-01-12,17,2,0,0,1,Break,0,8,18.0,0.0,14.8,28.0
2022-01-12,18,2,0,0,1,Break,0,8,18.0,0.0,14.8,26.0
2022-01-12,19,2,0,0,1,Break,0,8,17.0,0.0,14.8,29.0
2022-01-12,20,2,0,0,1,Break,0,8,18.0,0.0,13.0,32.0
2022-01-12,21,2,0,0,1,Break,0,8,18.0,0.0,13.0,37.0
2022-01-12,22,2,0,0,1,Break,0,8,18.0,0.0,14.8,37.0
2022-01-13,7,3,0,0,1,Break,0,8,18.0,0.0,20.5,56.0
2022-01-13,8,3,0,0,1,Break,0,8,19.0,0.0,22.3,52.0
2022-01-13,9,3,0,0,1,Break,0,8,20.0,0.0,27.7,46.0
2022-01-13,10,3,0,0,1,Break,0,8,20.0,0.0,27.7,49.0
2022-01-13,11,3,0,0,1,Break,0,8,19.0,0.0,37.1,52.0
2022-01-13,12,3,0,0,1,Break,0,8,19.0,0.0,35.3,52.0
2022-01-13,13,3,0,0,1,Break,0,8,18.0,0.0,29.5,60.0
2022-01-13,14,3,0,0,1,Break,0,8,15.0,0.0,13.0,88.0
2022-01-13,15,3,0,0,1,Break,0,8,16.0,0.0,14.8,72.0
2022-01-13,16,3,0,0,1,Break,0,8,15.0,0.0,14.8,72.0
2022-01-13,17,3,0,0,1,Break,0,8,14.0,0.0,24.1,88.0
2022-01-13,18,3,0,0,1,Break,0,8,15.0,0.0,13.0,82.0
2022-01-13,19,3,0,0,1,Break,0,8,15.0,0.0,20.5,77.0
2022-01-13,20,3,0,0,1,Break,0,8,14.0,0.0,14.8,88.0
2022-01-13,21,3,0,0,1,Break,0,8,14.0,0.0,20.5,88.0
2022-01-13,22,3,0,0,1,Break,0,8,14.0,0.0,22.3,82.0
2022-01-14,7,4,0,0,1,Break,0,8,14.0,0.0,9.4,77.0
2022-01-14,8,4,0,0,1,Break,0,8,14.0,0.0,9.4,82.0
2022-01-14,9,4,0,0,1,Break,0,8,15.0,0.0,5.4,72.0
2022-01-14,10,4,0,0,1,Break,0,8,16.0,0.0,13.0,63.0
2022-01-14,11,4,0,0,1,Break,0,8,16.0,0.0,20.5,63.0
2022-01-14,12,4,0,0,1,Break,0,8,16.0,0.0,18.4,59.0
2022-01-14,13,4,0,0,1,Break,0,8,15.0,0.0,7.6,63.0
2022-01-14,14,4,0,0,1,Break,0,8,15.0,0.0,13.0,63.0
2022-01-14,15,4,0,0,1,Break,0,8,15.0,0.0,13.0,59.0
2022-01-14,16,4,0,0,1,Break,0,8,15.0,0.0,5.4,59.0
2022-01-14,17,4,0,0,1,Break,0,8,14.0,0.0,9.4,72.0
2022-01-14,18,4,0,0,1,Break,0,8,14.0,0.0,5.4,72.0
2022-01-14,19,4,0,0,1,Break,0,8,14.0,0.0,7.6,67.0
2022-01-14,20,4,0,0,1,Break,0,8,13.0,0.0,3.6,72.0
2022-01-14,21,4,0,0,1,Break,0,8,12.0,0.0,11.2,82.0
2022-01-14,22,4,0,0,1,Break,0,8,13.0,0.0,5.4,72.0
2022-01-15,7,5,1,0,1,Break,0,8,11.0,0.0,9.4,88.0
2022-01-15,8,5,1,0,1,Break,0,8,12.0,0.0,9.4,82.0
2022-01-15,9,5,1,0,1,Break,0,8,13.0,0.0,11.2,77.0
2022-01-15,10,5,1,0,1,Break,0,8,12.0,0.0,7.6,88.0
2022-01-15,11,5,1,0,1,Break,0,8,12.0,0.0,13.0,77.0
2022-01-15,12,5,1,0,1,Break,0,8,13.0,0.0,11.2,77.0
2022-01-15,13,5,1,0,1,Break,0,8,12.0,0.0,5.4,88.0
2022-01-15,14,5,1,0,1,Break,0,8,12.0,0.0,9.4,88.0
2022-01-15,15,5,1,0,1,Break,0,8,12.0,0.0,9.4,88.0
2022-01-15,16,5,1,0,1,Break,0,8,12.0,0.0,9.4,88.0
2022-01-15,17,5,1,0,1,Break,0,8,12.0,0.0,11.2,82.0
2022-01-15,18,5,1,0,1,Break,0,8,13.0,0.0,5.4,82.0
2022-01-15,19,5,1,0,1,Break,0,8,12.0,0.0,9.4,88.0
2022-01-15,20,5,1,0,1,Break,0,8,13.0,0.0,11.2,82.0
2022-01-15,21,5,1,0,1,Break,0,8,14.0,0.0,24.1,67.0
2022-01-15,22,5,1,0,1,Break,0,8,13.0,0.0,16.6,82.0
2022-01-16,7,6,0,0,1,Break,0,8,13.0,0.0,20.5,47.0
2022-01-16,8,6,0,0,1,Break,0,8,13.0,0.0,29.5,41.0
2022-01-16,9,6,0,0,1,Break,0,8,13.0,0.0,25.9,38.0
2022-01-16,10,6,0,0,1,Break,0,8,13.0,0.0,22.3,38.0
2022-01-16,11,6,0,0,1,Break,0,8,14.0,0.0,18.4,33.0
2022-01-16,12,6,0,0,1,Break,0,8,12.0,0.0,22.3,44.0
2022-01-16,13,6,0,0,1,Break,0,8,13.0,0.0,25.9,41.0
2022-01-16,14,6,0,0,1,Break,0,8,12.0,0.0,22.3,44.0
2022-01-16,15,6,0,0,1,Break,0,8,11.0,0.0,25.9,47.0
2022-01-16,16,6,0,0,1,Break,0,8,11.0,0.0,22.3,43.0
2022-01-16,17,6,0,0,1,Break,0,8,11.0,0.0,16.6,35.0
2022-01-16,18,6,0,0,1,Break,0,8,11.0,0.0,18.4,28.0
2022-01-16,19,6,0,0,1,Break,0,8,11.0,0.0,22.3,28.0
2022-01-16,20,6,0,0,1,Break,0,8,11.0,0.0,20.5,30.0
2022-01-16,21,6,0,0,1,Break,0,8,8.0,0.0,7.6,53.0
2022-01-16,22,6,0,0,1,Break,0,8,9.0,0.0,9.4,43.0
2022-01-17,7,0,0,0,0,Spring,0,6,10.0,0.0,9.4,23.0
2022-01-17,8,0,0,0,0,Spring,0,5,11.0,0.0,13.0,15.0
2022-01-17,9,0,0,0,0,Spring,0,5,12.0,0.0,9.4,19.0
2022-01-17,10,0,0,0,0,Spring,0,6,12.0,0.0,16.6,21.0
2022-01-17,11,0,0,0,0,Spring,0,8,12.0,0.0,18.4,24.0
2022-01-17,12,0,0,0,0,Spring,0,6,12.0,0.0,18.4,26.0
2022-01-17,13,0,0,0,0,Spring,0,7,12.0,0.0,18.4,30.0
2022-01-17,14,0,0,0,0,Spring,0,6,12.0,0.0,13.0,30.0
2022-01-17,15,0,0,0,0,Spring,0,8,10.0,0.0,7.6,34.0
2022-01-17,16,0,0,0,0,Spring,0,6,10.0,0.0,7.6,37.0
2022-01-17,17,0,0,0,0,Spring,0,8,10.0,0.0,9.4,40.0
2022-01-17,18,0,0,0,0,Spring,0,8,9.0,0.0,7.6,43.0
2022-01-17,19,0,0,0,0,Spring,0,8,9.0,0.0,11.2,40.0
2022-01-17,20,0,0,0,0,Spring,0,8,8.0,0.0,9.4,43.0
2022-01-17,21,0,0,0,0,Spring,0,8,8.0,0.0,11.2,46.0
2022-01-17,22,0,0,0,0,Spring,0,8,8.0,0.0,7.6,43.0
2022-01-18,7,1,0,0,0,Spring,0,5,12.0,0.0,9.4,44.0
2022-01-18,8,1,0,0,0,Spring,0,4,13.0,0.0,18.4,41.0
2022-01-18,9,1,0,0,0,Spring,0,5,15.0,0.0,24.1,36.0
2022-01-18,10,1,0,0,0,Spring,0,8,15.0,0.0,29.5,41.0
2022-01-18,11,1,0,0,0,Spring,0,8,15.0,0.0,27.7,39.0
2022-01-18,12,1,0,0,0,Spring,0,8,15.0,0.0,29.5,41.0
2022-01-18,13,1,0,0,0,Spring,0,6,14.0,0.0,31.7,41.0
2022-01-18,14,1,0,0,0,Spring,0,6,14.0,0.0,29.5,41.0
2022-01-18,15,1,0,0,0,Spring,0,7,14.0,0.0,25.9,41.0
2022-01-18,16,1,0,0,0,Spring,0,8,13.0,0.0,27.7,44.0
2022-01-18,17,1,0,0,0,Spring,0,8,13.1,0.0,29.5,50.0
2022-01-18,18,1,0,0,0,Spring,0,8,13.0,0.0,37.1,47.0
2022-01-18,19,1,0,0,0,Spring,0,8,13.0,0.0,42.5,44.0
2022-01-18,20,1,0,0,0,Spring,0,8,13.0,0.0,48.2,47.0
2022-01-18,21,1,0,0,0,Spring,0,8,14.0,0.0,51.8,48.0
2022-01-18,22,1,0,0,0,Spring,0,8,12.0,0.0,46.4,67.0
2022-01-19,7,2,0,0,0,Spring,0,6,12.0,0.0,18.4,72.0
2022-01-19,8,2,0,0,0,Spring,0,6,12.0,0.0,27.7,58.0
2022-01-19,9,2,0,0,0,Spring,0,4,10.0,0.0,24.1,71.0
2022-01-19,10,2,0,0,0,Spring,0,6,10.0,0.0,13.0,71.0
2022-01-19,11,2,0,0,0,Spring,0,8,9.0,0.0,18.4,82.0
2022-01-19,12,2,0,0,0,Spring,0,8,10.0,0.0,22.3,71.0
2022-01-19,13,2,0,0,0,Spring,0,8,11.0,0.0,27.7,58.0
2022-01-19,14,2,0,0,0,Spring,0,8,10.0,0.0,35.3,43.0
2022-01-19,15,2,0,0,0,Spring,0,8,10.0,0.0,35.3,43.0
2022-01-19,16,2,0,0,0,Spring,0,7,10.0,0.0,35.3,43.0
2022-01-19,17,2,0,0,0,Spring,0,8,10.0,0.0,35.3,37.0
2022-01-19,18,2,0,0,0,Spring,0,8,10.0,0.0,37.1,40.0
2022-01-19,19,2,0,0,0,Spring,0,6,9.0,0.0,40.7,40.0
2022-01-19,20,2,0,0,0,Spring,0,8,9.0,0.0,42.5,40.0
2022-01-19,21,2,0,0,0,Spring,0,8,9.0,0.0,31.7,40.0
2022-01-19,22,2,0,0,0,Spring,0,8,9.0,0.0,31.7,40.0
2022-01-20,7,3,0,0,0,Spring,0,5,9.0,0.0,24.1,46.0
2022-01-20,8,3,0,0,0,Spring,0,4,11.0,0.0,18.4,40.0
2022-01-20,9,3,0,0,0,Spring,0,5,10.0,0.0,11.2,46.0
2022-01-20,10,3,0,0,0,Spring,0,8,11.0,0.0,7.6,40.0
2022-01-20,11,3,0,0,0,Spring,0,7,11.0,0.0,11.2,43.0
2022-01-20,12,3,0,0,0,Spring,0,6,11.0,0.0,11.2,47.0
2022-01-20,13,3,0,0,0,Spring,0,7,11.0,0.0,9.4,43.0
2022-01-20,14,3,0,0,0,Spring,0,7,11.0,0.0,9.4,43.0
2022-01-20,15,3,0,0,0,Spring,0,8,11.0,0.0,7.6,43.0
2022-01-20,16,3,0,0,0,Spring,0,8,10.0,0.0,0.0,50.0
2022-01-20,17,3,0,0,0,Spring,0,8,9.0,0.0,0.0,53.0
2022-01-20,18,3,0,0,0,Spring,0,8,9.0,0.0,11.2,53.0
2022-01-20,19,3,0,0,0,Spring,0,5,10.0,0.0,5.4,46.0
2022-01-20,20,3,0,0,0,Spring,0,8,9.0,0.0,5.4,50.0
2022-01-20,21,3,0,0,0,Spring,0,8,9.0,0.0,5.4,50.0
2022-01-20,22,3,0,0,0,Spring,0,8,9.0,0.0,9.4,53.0
2022-01-21,7,4,0,0,0,Spring,0,4,13.0,0.0,1.8,54.0
2022-01-21,8,4,0,0,0,Spring,0,4,15.0,0.0,11.2,51.0
2022-01-21,9,4,0,0,0,Spring,0,4,15.0,0.0,20.5,55.0
2022-01-21,10,4,0,0,0,Spring,0,8,15.0,0.0,18.4,55.0
2022-01-21,11,4,0,0,0,Spring,0,7,15.0,0.0,18.4,55.0
2022-01-21,12,4,0,0,0,Spring,0,8,15.0,0.0,16.6,59.0
2022-01-21,13,4,0,0,0,Spring,0,8,15.0,0.0,11.2,59.0
2022-01-21,14,4,0,0,0,Spring,0,8,15.0,0.0,9.4,59.0
2022-01-21,15,4,0,0,0,Spring,0,6,14.0,0.0,9.4,59.0
2022-01-21,16,4,0,0,0,Spring,0,7,14.0,0.0,5.4,59.0
2022-01-21,17,4,0,0,0,Spring,0,8,14.0,0.0,7.6,59.0
2022-01-21,18,4,0,0,0,Spring,0,8,13.0,0.0,7.6,63.0
2022-01-21,19,4,0,0,0,Spring,0,8,12.0,0.0,9.4,67.0
2022-01-21,20,4,0,0,0,Spring,0,8,12.0,0.0,11.2,62.0
2022-01-21,21,4,0,0,0,Spring,0,8,11.0,0.0,9.4,67.0
2022-01-21,22,4,0,0,0,Spring,0,6,11.0,0.0,9.4,62.0
2022-01-22,7,5,1,0,0,Spring,0,7,13.0,0.0,7.6,38.0
2022-01-22,8,5,1,0,0,Spring,0,6,16.0,0.0,3.6,42.0
2022-01-22,9,5,1,0,0,Spring,0,6,16.0,0.0,3.6,42.0
2022-01-22,10,5,1,0,0,Spring,0,6,16.0,0.0,9.4,42.0
2022-01-22,11,5,1,0,0,Spring,0,5,17.0,0.0,5.4,34.0
2022-01-22,12,5,1,0,0,Spring,0,8,17.0,0.0,25.9,37.0
2022-01-22,13,5,1,0,0,Spring,0,6,17.0,0.0,29.5,39.0
2022-01-22,14,5,1,0,0,Spring,0,8,16.0,0.0,31.7,42.0
2022-01-22,15,5,1,0,0,Spring,0,5,14.4,0.0,13.0,54.0
2022-01-22,16,5,1,0,0,Spring,0,7,14.1,0.0,13.0,54.0
2022-01-22,17,5,1,0,0,Spring,0,6,14.0,0.0,16.6,38.0
2022-01-22,18,5,1,0,0,Spring,0,8,14.0,0.0,14.8,36.0
2022-01-22,19,5,1,0,0,Spring,0,8,13.0,0.0,25.9,63.0
2022-01-22,20,5,1,0,0,Spring,0,6,12.0,0.0,22.3,67.0
2022-01-22,21,5,1,0,0,Spring,0,7,13.0,0.0,24.1,58.0
2022-01-22,22,5,1,0,0,Spring,0,7,13.0,0.0,29.5,58.0
2022-01-23,7,6,0,0,1,Spring,0,8,13.0,0.0,42.5,72.0
2022-01-23,8,6,0,0,1,Spring,0,8,12.0,0.0,35.3,77.0
2022-01-23,9,6,0,0,1,Spring,0,8,12.0,0.0,42.5,82.0
2022-01-23,10,6,0,0,1,Spring,0,8,12.0,0.0,33.5,82.0
2022-01-23,11,6,0,0,1,Spring,0,8,12.0,0.0,25.9,88.0
2022-01-23,12,6,0,0,1,Spring,0,8,11.0,0.0,20.5,94.0
2022-01-23,13,6,0,0,1,Spring,0,8,13.0,0.0,27.7,58.0
2022-01-23,14,6,0,0,1,Spring,0,8,13.0,0.0,22.3,47.0
2022-01-23,15,6,0,0,1,Spring,0,8,13.0,0.0,18.4,44.0
2022-01-23,16,6,0,0,1,Spring,0,8,11.0,0.0,3.6,62.0
2022-01-23,17,6,0,0,1,Spring,0,8,10.0,0.0,13.0,66.0
2022-01-23,18,6,0,0,1,Spring,0,8,10.0,0.0,9.4,62.0
2022-01-23,19,6,0,0,1,Spring,0,8,10.0,0.0,9.4,62.0
2022-01-23,20,6,0,0,1,Spring,0,8,10.0,0.0,11.2,66.0
2022-01-23,21,6,0,0,1,Spring,0,8,11.0,0.0,5.4,58.0
2022-01-23,22,6,0,0,1,Spring,0,8,11.0,0.0,7.6,58.0
2022-01-24,7,0,0,0,0,Spring,0,5,10.0,0.0,16.6,76.0
2022-01-24,8,0,0,0,0,Spring,0,6,10.0,0.0,11.2,82.0
2022-01-24,9,0,0,0,0,Spring,0,6,10.0,0.0,11.2,76.0
2022-01-24,10,0,0,0,0,Spring,0,6,11.0,0.0,13.0,67.0
2022-01-24,11,0,0,0,0,Spring,0,8,11.0,0.0,14.8,67.0
2022-01-24,12,0,0,0,0,Spring,0,6,11.0,0.0,5.4,67.0
2022-01-24,13,0,0,0,0,Spring,0,8,13.0,0.0,20.5,44.0
2022-01-24,14,0,0,0,0,Spring,0,7,13.0,0.0,16.6,44.0
2022-01-24,15,0,0,0,0,Spring,0,8,12.0,0.0,14.8,41.0
2022-01-24,16,0,0,0,0,Spring,0,6,12.0,0.0,18.4,41.0
2022-01-24,17,0,0,0,0,Spring,0,8,10.0,0.0,7.6,58.0
2022-01-24,18,0,0,0,0,Spring,0,7,10.0,0.0,11.2,54.0
2022-01-24,19,0,0,0,0,Spring,0,8,9.0,0.0,5.4,57.0
2022-01-24,20,0,0,0,0,Spring,0,8,9.0,0.0,7.6,57.0
2022-01-24,21,0,0,0,0,Spring,0,8,9.0,0.0,9.4,57.0
2022-01-24,22,0,0,0,0,Spring,0,8,9.0,0.0,7.6,53.0
2022-01-25,7,1,0,0,0,Spring,1,1,11.0,0.0,3.6,43.0
2022-01-25,8,1,0,0,0,Spring,1,1,15.0,0.0,20.5,31.0
2022-01-25,9,1,0,0,0,Spring,1,1,15.0,0.0,20.5,31.0
2022-01-25,10,1,0,0,0,Spring,1,7,16.0,0.0,22.3,31.0
2022-01-25,11,1,0,0,0,Spring,1,5,16.0,0.0,35.3,34.0
2022-01-25,12,1,0,0,0,Spring,1,5,16.0,0.0,33.5,36.0
2022-01-25,13,1,0,0,0,Spring,1,3,15.0,0.0,33.5,39.0
2022-01-25,14,1,0,0,0,Spring,1,6,15.0,0.0,29.5,39.0
2022-01-25,15,1,0,0,0,Spring,1,6,14.0,0.0,20.5,44.0
2022-01-25,16,1,0,0,0,Spring,1,4,14.0,0.0,20.5,44.0
2022-01-25,17,1,0,0,0,Spring,1,6,12.0,0.0,16.6,50.0
2022-01-25,18,1,0,0,0,Spring,1,5,13.0,0.0,31.7,47.0
2022-01-25,19,1,0,0,0,Spring,1,6,13.0,0.0,29.5,51.0
2022-01-25,20,1,0,0,0,Spring,1,5,13.0,0.0,29.5,51.0
2022-01-25,21,1,0,0,0,Spring,1,6,12.0,0.0,14.8,54.0
2022-01-25,22,1,0,0,0,Spring,1,5,12.0,0.0,27.7,62.0
2022-01-26,7,2,0,0,0,Spring,0,6,10.0,0.0,5.4,76.0
2022-01-26,8,2,0,0,0,Spring,0,5,9.0,0.0,18.4,87.0
2022-01-26,9,2,0,0,0,Spring,0,5,9.0,0.0,13.0,82.0
2022-01-26,10,2,0,0,0,Spring,0,8,8.0,0.0,11.2,87.0
2022-01-26,11,2,0,0,0,Spring,0,8,9.0,0.0,11.2,82.0
2022-01-26,12,2,0,0,0,Spring,0,8,8.0,0.0,9.4,87.0
